,id,comment,User  id,Photo id,created Timestamp,posted date,emoji used,Hashtags used count
6663,6664,fantastic. wonderful experience.,36,228,13-04-2023 08:04,April 14,yes,2
6664,6665,missing features. one star.,41,228,13-04-2023 08:04,April 14,yes,1
6665,6666,amazing features. wonderful experience.,46,228,13-04-2023 08:04,April 14,no,2
6666,6667,five stars. works perfectly. average product.,48,228,13-04-2023 08:04,April 14,yes,0
6667,6668,works perfectly. best purchase ever.,54,228,13-04-2023 08:04,April 14,no,5
6668,6669,decent for the price. amazing features.,55,228,13-04-2023 08:04,April 14,no,6
6669,6670,very disappointed. would not recommend. average product.,57,228,13-04-2023 08:04,April 14,yes,2
6670,6671,very disappointed. would not recommend.,61,228,13-04-2023 08:04,April 14,yes,1
6671,6672,fantastic. excellent quality.,66,228,13-04-2023 08:04,April 14,no,3
6672,6673,it's okay. bad experience.,70,228,13-04-2023 08:04,April 14,yes,1
6673,6674,difficult to use. bad experience.,71,228,13-04-2023 08:04,April 14,no,2
6674,6675,great value. great value. it's okay.,75,228,13-04-2023 08:04,April 14,no,4
6675,6676,nothing special. waste of money.,76,228,13-04-2023 08:04,April 14,yes,2
6676,6677,amazing features. very satisfied.,79,228,13-04-2023 08:04,April 14,yes,1
6677,6678,amazing features. five stars.,91,228,13-04-2023 08:04,April 14,no,2
6678,6679,broke easily. customer service was bad.,96,228,13-04-2023 08:04,April 14,yes,0
6679,6680,neither good nor bad. love this product.,98,228,13-04-2023 08:04,April 14,no,5
6680,6681,waste of money. awful.,2,229,13-04-2023 08:04,April 14,no,6
6681,6682,very disappointed. awful.,3,229,13-04-2023 08:04,April 14,yes,2
6682,6683,works as expected. fantastic.,5,229,13-04-2023 08:04,April 14,yes,1
6683,6684,works as expected. five stars.,6,229,13-04-2023 08:04,April 14,no,3
6684,6685,worst purchase. terrible product. nothing special.,9,229,13-04-2023 08:04,April 14,yes,1
6685,6686,one star. customer service was bad.,10,229,13-04-2023 08:04,April 14,no,2
6686,6687,fantastic. love this product.,12,229,13-04-2023 08:04,April 14,no,4
6687,6688,broke easily. missing features. could be better.,14,229,13-04-2023 08:04,April 14,yes,2
6688,6689,excellent quality. works perfectly. met expectations.,15,229,13-04-2023 08:04,April 14,yes,1
6689,6690,worst purchase. does not work.,21,229,13-04-2023 08:04,April 14,no,2
6690,6691,love this product. works perfectly. decent for the price.,24,229,13-04-2023 08:04,April 14,yes,0
6691,6692,easy to use. excellent quality.,30,229,13-04-2023 08:04,April 14,no,5
6692,6693,works perfectly. best purchase ever.,31,229,13-04-2023 08:04,April 14,no,6
6693,6694,wonderful experience. love this product. nothing special.,36,229,13-04-2023 08:04,April 14,yes,2
6694,6695,terrible product. broke easily.,37,229,13-04-2023 08:04,April 14,yes,1
6695,6696,five stars. works perfectly.,40,229,13-04-2023 08:04,April 14,no,3
6696,6697,nothing special. easy to use.,41,229,13-04-2023 08:04,April 14,yes,1
6697,6698,decent for the price. fantastic.,54,229,13-04-2023 08:04,April 14,no,2
6698,6699,some pros and cons. poor quality.,55,229,13-04-2023 08:04,April 14,no,4
6699,6700,broke easily. one star. neither good nor bad.,56,229,13-04-2023 08:04,April 14,yes,2
6700,6701,bad experience. very disappointed.,57,229,13-04-2023 08:04,April 14,yes,1
6701,6702,poor quality. difficult to use. some pros and cons.,66,229,13-04-2023 08:04,April 14,no,2
6702,6703,fantastic. great value.,71,229,13-04-2023 08:04,April 14,yes,0
6703,6704,very disappointed. worst purchase.,75,229,13-04-2023 08:04,April 14,no,5
6704,6705,customer service was bad. terrible product.,76,229,13-04-2023 08:04,April 14,no,6
6705,6706,terrible product. customer service was bad.,85,229,13-04-2023 08:04,April 14,yes,2
6706,6707,it's okay. fantastic.,91,229,13-04-2023 08:04,April 14,yes,1
6707,6708,met expectations. easy to use.,93,229,13-04-2023 08:04,April 14,no,3
6708,6709,worst purchase. would not recommend. average product.,96,229,13-04-2023 08:04,April 14,yes,1
6709,6710,customer service was bad. customer service was bad. neither good nor bad.,5,230,13-04-2023 08:04,April 14,no,2
6710,6711,works as expected. highly recommend.,12,230,13-04-2023 08:04,April 14,no,4
6711,6712,could be better. wonderful experience.,14,230,13-04-2023 08:04,April 14,yes,2
6712,6713,does not work. would not recommend.,17,230,13-04-2023 08:04,April 14,yes,1
6713,6714,one star. customer service was bad. average product.,21,230,13-04-2023 08:04,April 14,no,2
6714,6715,neither good nor bad. fantastic.,24,230,13-04-2023 08:04,April 14,yes,0
6715,6716,very satisfied. excellent quality. decent for the price.,36,230,13-04-2023 08:04,April 14,no,5
6716,6717,wonderful experience. easy to use.,38,230,13-04-2023 08:04,April 14,no,6
6717,6718,difficult to use. very disappointed. average product.,39,230,13-04-2023 08:04,April 14,yes,2
6718,6719,very disappointed. awful. works as expected.,40,230,13-04-2023 08:04,April 14,yes,1
6719,6720,would not recommend. would not recommend. works as expected.,41,230,13-04-2023 08:04,April 14,no,3
6720,6721,highly recommend. very satisfied.,43,230,13-04-2023 08:04,April 14,yes,1
6721,6722,neither good nor bad. excellent quality.,54,230,13-04-2023 08:04,April 14,no,2
6722,6723,does not work. bad experience. nothing special.,57,230,13-04-2023 08:04,April 14,no,4
6723,6724,awful. missing features.,63,230,13-04-2023 08:04,April 14,yes,2
6724,6725,difficult to use. missing features. works as expected.,66,230,13-04-2023 08:04,April 14,yes,1
6725,6726,exceeded expectations. exceeded expectations.,69,230,13-04-2023 08:04,April 14,no,2
6726,6727,excellent quality. five stars. average product.,71,230,13-04-2023 08:04,April 14,yes,0
6727,6728,works as expected. great value.,75,230,13-04-2023 08:04,April 14,no,5
6728,6729,some pros and cons. worst purchase.,76,230,13-04-2023 08:04,April 14,no,6
6729,6730,best purchase ever. exceeded expectations.,87,230,13-04-2023 08:04,April 14,yes,2
6730,6731,love this product. wonderful experience.,91,230,13-04-2023 08:04,April 14,yes,1
6731,6732,highly recommend. five stars. decent for the price.,4,231,13-04-2023 08:04,April 14,no,3
6732,6733,bad experience. waste of money.,5,231,13-04-2023 08:04,April 14,yes,1
6733,6734,best purchase ever. great value.,13,231,13-04-2023 08:04,April 14,no,2
6734,6735,some pros and cons. highly recommend.,14,231,13-04-2023 08:04,April 14,no,4
6735,6736,bad experience. does not work.,21,231,13-04-2023 08:04,April 14,yes,2
6736,6737,highly recommend. very satisfied.,24,231,13-04-2023 08:04,April 14,yes,1
6737,6738,very satisfied. highly recommend.,35,231,13-04-2023 08:04,April 14,no,2
6738,6739,would not recommend. poor quality.,36,231,13-04-2023 08:04,April 14,yes,0
6739,6740,best purchase ever. highly recommend. average product.,41,231,13-04-2023 08:04,April 14,no,5
6740,6741,easy to use. highly recommend.,43,231,13-04-2023 08:04,April 14,no,6
6741,6742,works as expected. poor quality.,46,231,13-04-2023 08:04,April 14,yes,2
6742,6743,average product. love this product.,52,231,13-04-2023 08:04,April 14,yes,1
6743,6744,exceeded expectations. easy to use. neither good nor bad.,54,231,13-04-2023 08:04,April 14,no,3
6744,6745,terrible product. terrible product.,56,231,13-04-2023 08:04,April 14,yes,1
6745,6746,difficult to use. poor quality.,57,231,13-04-2023 08:04,April 14,no,2
6746,6747,exceeded expectations. fantastic. works as expected.,61,231,13-04-2023 08:04,April 14,no,4
6747,6748,excellent quality. love this product.,66,231,13-04-2023 08:04,April 14,yes,2
6748,6749,wonderful experience. best purchase ever.,70,231,13-04-2023 08:04,April 14,yes,1
6749,6750,waste of money. very disappointed. met expectations.,71,231,13-04-2023 08:04,April 14,no,2
6750,6751,poor quality. worst purchase.,75,231,13-04-2023 08:04,April 14,yes,0
6751,6752,best purchase ever. amazing features. nothing special.,76,231,13-04-2023 08:04,April 14,no,5
6752,6753,five stars. highly recommend. average product.,78,231,13-04-2023 08:04,April 14,no,6
6753,6754,one star. waste of money.,82,231,13-04-2023 08:04,April 14,yes,2
6754,6755,great value. excellent quality. average product.,85,231,13-04-2023 08:04,April 14,yes,1
6755,6756,would not recommend. bad experience. nothing special.,87,231,13-04-2023 08:04,April 14,no,3
6756,6757,would not recommend. poor quality.,91,231,13-04-2023 08:04,April 14,yes,1
6757,6758,great value. highly recommend.,5,232,13-04-2023 08:04,April 14,no,2
6758,6759,neither good nor bad. difficult to use.,9,232,13-04-2023 08:04,April 14,no,4
6759,6760,five stars. excellent quality.,10,232,13-04-2023 08:04,April 14,yes,2
6760,6761,it's okay. works perfectly.,13,232,13-04-2023 08:04,April 14,yes,1
6761,6762,very disappointed. customer service was bad.,14,232,13-04-2023 08:04,April 14,no,2
6762,6763,great value. amazing features.,20,232,13-04-2023 08:04,April 14,yes,0
6763,6764,broke easily. missing features.,21,232,13-04-2023 08:04,April 14,no,5
6764,6765,broke easily. difficult to use.,22,232,13-04-2023 08:04,April 14,no,6
6765,6766,works as expected. does not work.,24,232,13-04-2023 08:04,April 14,yes,2
6766,6767,terrible product. terrible product.,26,232,13-04-2023 08:04,April 14,yes,1
6767,6768,works perfectly. five stars. nothing special.,27,232,13-04-2023 08:04,April 14,no,3
6768,6769,highly recommend. works perfectly.,35,232,13-04-2023 08:04,April 14,yes,1
6769,6770,some pros and cons. highly recommend.,36,232,13-04-2023 08:04,April 14,no,2
6770,6771,works perfectly. fantastic. works as expected.,38,232,13-04-2023 08:04,April 14,no,4
6771,6772,would not recommend. awful. neither good nor bad.,41,232,13-04-2023 08:04,April 14,yes,2
6772,6773,met expectations. does not work.,50,232,13-04-2023 08:04,April 14,yes,1
6773,6774,love this product. works perfectly.,54,232,13-04-2023 08:04,April 14,no,2
6774,6775,neither good nor bad. bad experience.,57,232,13-04-2023 08:04,April 14,yes,0
6775,6776,very satisfied. five stars.,60,232,13-04-2023 08:04,April 14,no,5
6776,6777,amazing features. wonderful experience.,66,232,13-04-2023 08:04,April 14,no,6
6777,6778,terrible product. difficult to use.,69,232,13-04-2023 08:04,April 14,yes,2
6778,6779,neither good nor bad. exceeded expectations.,71,232,13-04-2023 08:04,April 14,yes,1
6779,6780,bad experience. does not work. works as expected.,75,232,13-04-2023 08:04,April 14,no,3
6780,6781,highly recommend. wonderful experience.,76,232,13-04-2023 08:04,April 14,yes,1
6781,6782,very disappointed. would not recommend.,87,232,13-04-2023 08:04,April 14,no,2
6782,6783,terrible product. poor quality. some pros and cons.,91,232,13-04-2023 08:04,April 14,no,4
6783,6784,love this product. five stars.,92,232,13-04-2023 08:04,April 14,yes,2
6784,6785,broke easily. very disappointed. it's okay.,95,232,13-04-2023 08:04,April 14,yes,1
6785,6786,awful. bad experience. nothing special.,98,232,13-04-2023 08:04,April 14,no,2
6786,6787,customer service was bad. missing features.,99,232,13-04-2023 08:04,April 14,yes,0
6787,6788,exceeded expectations. exceeded expectations.,3,233,13-04-2023 08:04,April 14,no,5
6788,6789,best purchase ever. easy to use.,5,233,13-04-2023 08:04,April 14,no,6
6789,6790,nothing special. waste of money.,13,233,13-04-2023 08:04,April 14,yes,2
6790,6791,best purchase ever. wonderful experience.,14,233,13-04-2023 08:04,April 14,yes,1
6791,6792,great value. amazing features.,21,233,13-04-2023 08:04,April 14,no,3
6792,6793,customer service was bad. broke easily.,24,233,13-04-2023 08:04,April 14,yes,1
6793,6794,exceeded expectations. great value.,27,233,13-04-2023 08:04,April 14,no,2
6794,6795,works perfectly. easy to use.,31,233,13-04-2023 08:04,April 14,no,4
6795,6796,exceeded expectations. best purchase ever.,35,233,13-04-2023 08:04,April 14,yes,2
6796,6797,could be better. one star.,36,233,13-04-2023 08:04,April 14,yes,1
6797,6798,difficult to use. broke easily.,41,233,13-04-2023 08:04,April 14,no,2
6798,6799,love this product. amazing features. met expectations.,47,233,13-04-2023 08:04,April 14,yes,0
6799,6800,exceeded expectations. best purchase ever.,50,233,13-04-2023 08:04,April 14,no,5
6800,6801,worst purchase. one star. works as expected.,54,233,13-04-2023 08:04,April 14,no,6
6801,6802,works perfectly. fantastic. nothing special.,55,233,13-04-2023 08:04,April 14,yes,2
6802,6803,wonderful experience. fantastic.,56,233,13-04-2023 08:04,April 14,yes,1
6803,6804,wonderful experience. great value. neither good nor bad.,57,233,13-04-2023 08:04,April 14,no,3
6804,6805,terrible product. waste of money.,62,233,13-04-2023 08:04,April 14,yes,1
6805,6806,awful. awful.,66,233,13-04-2023 08:04,April 14,no,2
6806,6807,one star. worst purchase.,69,233,13-04-2023 08:04,April 14,no,4
6807,6808,very disappointed. waste of money.,71,233,13-04-2023 08:04,April 14,yes,2
6808,6809,broke easily. one star. works as expected.,72,233,13-04-2023 08:04,April 14,yes,1
6809,6810,it's okay. amazing features.,75,233,13-04-2023 08:04,April 14,no,2
6810,6811,awful. difficult to use.,76,233,13-04-2023 08:04,April 14,yes,0
6811,6812,very satisfied. excellent quality.,82,233,13-04-2023 08:04,April 14,no,5
6812,6813,one star. bad experience. some pros and cons.,87,233,13-04-2023 08:04,April 14,no,6
6813,6814,met expectations. awful.,91,233,13-04-2023 08:04,April 14,yes,2
6814,6815,difficult to use. awful.,93,233,13-04-2023 08:04,April 14,yes,1
6815,6816,terrible product. does not work.,96,233,13-04-2023 08:04,April 14,no,3
6816,6817,best purchase ever. works perfectly. works as expected.,3,234,13-04-2023 08:04,April 14,yes,1
6817,6818,five stars. works perfectly.,5,234,13-04-2023 08:04,April 14,no,2
6818,6819,amazing features. amazing features. neither good nor bad.,6,234,13-04-2023 08:04,April 14,no,4
6819,6820,average product. terrible product.,9,234,13-04-2023 08:04,April 14,yes,2
6820,6821,fantastic. works perfectly.,14,234,13-04-2023 08:04,April 14,yes,1
6821,6822,nothing special. broke easily.,16,234,13-04-2023 08:04,April 14,no,2
6822,6823,worst purchase. awful.,17,234,13-04-2023 08:04,April 14,yes,0
6823,6824,great value. very satisfied.,21,234,13-04-2023 08:04,April 14,no,5
6824,6825,worst purchase. poor quality.,24,234,13-04-2023 08:04,April 14,no,6
6825,6826,average product. difficult to use.,31,234,13-04-2023 08:04,April 14,yes,2
6826,6827,works perfectly. excellent quality.,33,234,13-04-2023 08:04,April 14,yes,1
6827,6828,love this product. highly recommend. it's okay.,36,234,13-04-2023 08:04,April 14,no,3
6828,6829,excellent quality. wonderful experience.,38,234,13-04-2023 08:04,April 14,yes,1
6829,6830,works as expected. best purchase ever.,41,234,13-04-2023 08:04,April 14,no,2
6830,6831,average product. wonderful experience.,43,234,13-04-2023 08:04,April 14,no,4
6831,6832,exceeded expectations. easy to use.,46,234,13-04-2023 08:04,April 14,yes,2
6832,6833,would not recommend. bad experience.,48,234,13-04-2023 08:04,April 14,yes,1
6833,6834,highly recommend. love this product. works as expected.,50,234,13-04-2023 08:04,April 14,no,2
6834,6835,waste of money. would not recommend.,54,234,13-04-2023 08:04,April 14,yes,0
6835,6836,worst purchase. bad experience. could be better.,57,234,13-04-2023 08:04,April 14,no,5
6836,6837,works as expected. worst purchase.,66,234,13-04-2023 08:04,April 14,no,6
6837,6838,great value. best purchase ever.,67,234,13-04-2023 08:04,April 14,yes,2
6838,6839,very disappointed. awful.,70,234,13-04-2023 08:04,April 14,yes,1
6839,6840,great value. easy to use. average product.,71,234,13-04-2023 08:04,April 14,no,3
6840,6841,wonderful experience. excellent quality.,73,234,13-04-2023 08:04,April 14,yes,1
6841,6842,worst purchase. does not work.,75,234,13-04-2023 08:04,April 14,no,2
6842,6843,exceeded expectations. five stars. could be better.,76,234,13-04-2023 08:04,April 14,no,4
6843,6844,one star. difficult to use.,79,234,13-04-2023 08:04,April 14,yes,2
6844,6845,customer service was bad. does not work.,91,234,13-04-2023 08:04,April 14,yes,1
6845,6846,nothing special. love this product.,93,234,13-04-2023 08:04,April 14,no,2
6846,6847,best purchase ever. excellent quality. met expectations.,97,234,13-04-2023 08:04,April 14,yes,0
6847,6848,terrible product. customer service was bad.,98,234,13-04-2023 08:04,April 14,no,5
6848,6849,does not work. broke easily.,5,235,13-04-2023 08:04,April 14,no,6
6849,6850,met expectations. customer service was bad.,8,235,13-04-2023 08:04,April 14,yes,2
6850,6851,met expectations. missing features.,11,235,13-04-2023 08:04,April 14,yes,1
6851,6852,fantastic. fantastic.,14,235,13-04-2023 08:04,April 14,no,3
6852,6853,could be better. terrible product.,21,235,13-04-2023 08:04,April 14,yes,1
6853,6854,decent for the price. would not recommend.,22,235,13-04-2023 08:04,April 14,no,2
6854,6855,love this product. works perfectly.,24,235,13-04-2023 08:04,April 14,no,4
6855,6856,works as expected. bad experience.,35,235,13-04-2023 08:04,April 14,yes,2
6856,6857,easy to use. excellent quality.,36,235,13-04-2023 08:04,April 14,yes,1
6857,6858,would not recommend. difficult to use. works as expected.,41,235,13-04-2023 08:04,April 14,no,2
6858,6859,wonderful experience. highly recommend.,46,235,13-04-2023 08:04,April 14,yes,0
6859,6860,one star. customer service was bad.,50,235,13-04-2023 08:04,April 14,no,5
6860,6861,difficult to use. bad experience.,54,235,13-04-2023 08:04,April 14,no,6
6861,6862,some pros and cons. bad experience.,57,235,13-04-2023 08:04,April 14,yes,2
6862,6863,works perfectly. great value.,60,235,13-04-2023 08:04,April 14,yes,1
6863,6864,worst purchase. difficult to use.,66,235,13-04-2023 08:04,April 14,no,3
6864,6865,love this product. easy to use.,69,235,13-04-2023 08:04,April 14,yes,1
6865,6866,works perfectly. amazing features.,71,235,13-04-2023 08:04,April 14,no,2
6866,6867,poor quality. missing features.,72,235,13-04-2023 08:04,April 14,no,4
6867,6868,customer service was bad. terrible product.,75,235,13-04-2023 08:04,April 14,yes,2
6868,6869,would not recommend. would not recommend. it's okay.,76,235,13-04-2023 08:04,April 14,yes,1
6869,6870,five stars. very satisfied. average product.,78,235,13-04-2023 08:04,April 14,no,2
6870,6871,terrible product. bad experience. met expectations.,85,235,13-04-2023 08:04,April 14,yes,0
6871,6872,wonderful experience. best purchase ever.,91,235,13-04-2023 08:04,April 14,no,5
6872,6873,does not work. difficult to use.,94,235,13-04-2023 08:04,April 14,no,6
6873,6874,customer service was bad. terrible product.,97,235,13-04-2023 08:04,April 14,yes,2
6874,6875,some pros and cons. five stars.,5,236,13-04-2023 08:04,April 14,yes,1
6875,6876,very disappointed. would not recommend.,8,236,13-04-2023 08:04,April 14,no,3
6876,6877,difficult to use. does not work.,9,236,13-04-2023 08:04,April 14,yes,1
6877,6878,customer service was bad. bad experience.,14,236,13-04-2023 08:04,April 14,no,2
6878,6879,excellent quality. love this product.,15,236,13-04-2023 08:04,April 14,no,4
6879,6880,customer service was bad. difficult to use. could be better.,16,236,13-04-2023 08:04,April 14,yes,2
6880,6881,works as expected. terrible product.,18,236,13-04-2023 08:04,April 14,yes,1
6881,6882,great value. love this product.,21,236,13-04-2023 08:04,April 14,no,2
6882,6883,met expectations. five stars.,22,236,13-04-2023 08:04,April 14,yes,0
6883,6884,broke easily. terrible product.,24,236,13-04-2023 08:04,April 14,no,5
6884,6885,excellent quality. wonderful experience.,31,236,13-04-2023 08:04,April 14,no,6
6885,6886,it's okay. very disappointed.,33,236,13-04-2023 08:04,April 14,yes,2
6886,6887,waste of money. worst purchase. average product.,35,236,13-04-2023 08:04,April 14,yes,1
6887,6888,best purchase ever. wonderful experience.,36,236,13-04-2023 08:04,April 14,no,3
6888,6889,highly recommend. wonderful experience.,39,236,13-04-2023 08:04,April 14,yes,1
6889,6890,neither good nor bad. difficult to use.,41,236,13-04-2023 08:04,April 14,no,2
6890,6891,works perfectly. easy to use.,50,236,13-04-2023 08:04,April 14,no,4
6891,6892,difficult to use. does not work.,54,236,13-04-2023 08:04,April 14,yes,2
6892,6893,terrible product. bad experience.,57,236,13-04-2023 08:04,April 14,yes,1
6893,6894,would not recommend. waste of money.,66,236,13-04-2023 08:04,April 14,no,2
6894,6895,worst purchase. does not work.,67,236,13-04-2023 08:04,April 14,yes,0
6895,6896,customer service was bad. broke easily.,71,236,13-04-2023 08:04,April 14,no,5
6896,6897,missing features. difficult to use.,75,236,13-04-2023 08:04,April 14,no,6
6897,6898,missing features. waste of money.,76,236,13-04-2023 08:04,April 14,yes,2
6898,6899,fantastic. fantastic.,78,236,13-04-2023 08:04,April 14,yes,1
6899,6900,amazing features. five stars. some pros and cons.,91,236,13-04-2023 08:04,April 14,no,3
6900,6901,excellent quality. fantastic.,5,237,13-04-2023 08:04,April 14,yes,1
6901,6902,wonderful experience. fantastic. it's okay.,6,237,13-04-2023 08:04,April 14,no,2
6902,6903,bad experience. poor quality. it's okay.,14,237,13-04-2023 08:04,April 14,no,4
6903,6904,fantastic. fantastic.,21,237,13-04-2023 08:04,April 14,yes,2
6904,6905,exceeded expectations. five stars. works as expected.,22,237,13-04-2023 08:04,April 14,yes,1
6905,6906,worst purchase. worst purchase. it's okay.,24,237,13-04-2023 08:04,April 14,no,2
6906,6907,terrible product. worst purchase.,32,237,13-04-2023 08:04,April 14,yes,0
6907,6908,fantastic. works perfectly.,33,237,13-04-2023 08:04,April 14,no,5
6908,6909,would not recommend. waste of money.,35,237,13-04-2023 08:04,April 14,no,6
6909,6910,love this product. amazing features.,36,237,13-04-2023 08:04,April 14,yes,2
6910,6911,would not recommend. difficult to use.,41,237,13-04-2023 08:04,April 14,yes,1
6911,6912,neither good nor bad. amazing features.,54,237,13-04-2023 08:04,April 14,no,3
6912,6913,highly recommend. wonderful experience.,56,237,13-04-2023 08:04,April 14,yes,1
6913,6914,one star. worst purchase.,57,237,13-04-2023 08:04,April 14,no,2
6914,6915,five stars. highly recommend. some pros and cons.,66,237,13-04-2023 08:04,April 14,no,4
6915,6916,excellent quality. highly recommend.,71,237,13-04-2023 08:04,April 14,yes,2
6916,6917,nothing special. works perfectly.,75,237,13-04-2023 08:04,April 14,yes,1
6917,6918,would not recommend. very disappointed. nothing special.,76,237,13-04-2023 08:04,April 14,no,2
6918,6919,works as expected. exceeded expectations.,84,237,13-04-2023 08:04,April 14,yes,0
6919,6920,exceeded expectations. great value. works as expected.,85,237,13-04-2023 08:04,April 14,no,5
6920,6921,waste of money. missing features.,91,237,13-04-2023 08:04,April 14,no,6
6921,6922,fantastic. great value.,94,237,13-04-2023 08:04,April 14,yes,2
6922,6923,customer service was bad. difficult to use.,96,237,13-04-2023 08:04,April 14,yes,1
6923,6924,best purchase ever. best purchase ever. works as expected.,3,238,13-04-2023 08:04,April 14,no,3
6924,6925,average product. very satisfied.,5,238,13-04-2023 08:04,April 14,yes,1
6925,6926,does not work. poor quality. average product.,13,238,13-04-2023 08:04,April 14,no,2
6926,6927,amazing features. five stars.,14,238,13-04-2023 08:04,April 14,no,4
6927,6928,waste of money. would not recommend. nothing special.,21,238,13-04-2023 08:04,April 14,yes,2
6928,6929,very satisfied. excellent quality. decent for the price.,24,238,13-04-2023 08:04,April 14,yes,1
6929,6930,highly recommend. fantastic.,26,238,13-04-2023 08:04,April 14,no,2
6930,6931,very disappointed. very disappointed.,27,238,13-04-2023 08:04,April 14,yes,0
6931,6932,very satisfied. love this product.,30,238,13-04-2023 08:04,April 14,no,5
6932,6933,met expectations. customer service was bad.,35,238,13-04-2023 08:04,April 14,no,6
6933,6934,one star. worst purchase. some pros and cons.,36,238,13-04-2023 08:04,April 14,yes,2
6934,6935,exceeded expectations. easy to use. nothing special.,41,238,13-04-2023 08:04,April 14,yes,1
6935,6936,excellent quality. love this product.,42,238,13-04-2023 08:04,April 14,no,3
6936,6937,fantastic. fantastic. decent for the price.,43,238,13-04-2023 08:04,April 14,yes,1
6937,6938,poor quality. worst purchase.,44,238,13-04-2023 08:04,April 14,no,2
6938,6939,would not recommend. worst purchase.,46,238,13-04-2023 08:04,April 14,no,4
6939,6940,exceeded expectations. very satisfied. could be better.,50,238,13-04-2023 08:04,April 14,yes,2
6940,6941,missing features. waste of money. met expectations.,54,238,13-04-2023 08:04,April 14,yes,1
6941,6942,best purchase ever. fantastic.,55,238,13-04-2023 08:04,April 14,no,2
6942,6943,one star. poor quality.,57,238,13-04-2023 08:04,April 14,yes,0
6943,6944,best purchase ever. fantastic.,60,238,13-04-2023 08:04,April 14,no,5
6944,6945,great value. exceeded expectations.,66,238,13-04-2023 08:04,April 14,no,6
6945,6946,excellent quality. best purchase ever.,70,238,13-04-2023 08:04,April 14,yes,2
6946,6947,love this product. highly recommend. decent for the price.,71,238,13-04-2023 08:04,April 14,yes,1
6947,6948,fantastic. wonderful experience. nothing special.,75,238,13-04-2023 08:04,April 14,no,3
6948,6949,five stars. best purchase ever.,76,238,13-04-2023 08:04,April 14,yes,1
6949,6950,waste of money. very disappointed.,84,238,13-04-2023 08:04,April 14,no,2
6950,6951,excellent quality. wonderful experience.,91,238,13-04-2023 08:04,April 14,no,4
6951,6952,best purchase ever. very satisfied. it's okay.,93,238,13-04-2023 08:04,April 14,yes,2
6952,6953,broke easily. missing features. decent for the price.,100,238,13-04-2023 08:04,April 14,yes,1
6953,6954,best purchase ever. five stars.,2,239,13-04-2023 08:04,April 14,no,2
6954,6955,one star. poor quality.,5,239,13-04-2023 08:04,April 14,yes,0
6955,6956,average product. customer service was bad.,8,239,13-04-2023 08:04,April 14,no,5
6956,6957,bad experience. poor quality.,9,239,13-04-2023 08:04,April 14,no,6
6957,6958,difficult to use. worst purchase. could be better.,10,239,13-04-2023 08:04,April 14,yes,2
6958,6959,it's okay. easy to use.,13,239,13-04-2023 08:04,April 14,yes,1
6959,6960,easy to use. excellent quality.,14,239,13-04-2023 08:04,April 14,no,3
6960,6961,it's okay. missing features.,15,239,13-04-2023 08:04,April 14,yes,1
6961,6962,five stars. highly recommend.,17,239,13-04-2023 08:04,April 14,no,2
6962,6963,difficult to use. waste of money.,21,239,13-04-2023 08:04,April 14,no,4
6963,6964,great value. highly recommend. decent for the price.,24,239,13-04-2023 08:04,April 14,yes,2
6964,6965,works perfectly. wonderful experience. nothing special.,27,239,13-04-2023 08:04,April 14,yes,1
6965,6966,wonderful experience. five stars. decent for the price.,28,239,13-04-2023 08:04,April 14,no,2
6966,6967,great value. easy to use.,36,239,13-04-2023 08:04,April 14,yes,0
6967,6968,waste of money. worst purchase.,37,239,13-04-2023 08:04,April 14,no,5
6968,6969,could be better. love this product.,41,239,13-04-2023 08:04,April 14,no,6
6969,6970,great value. best purchase ever. nothing special.,43,239,13-04-2023 08:04,April 14,yes,2
6970,6971,highly recommend. excellent quality. could be better.,46,239,13-04-2023 08:04,April 14,yes,1
6971,6972,one star. worst purchase.,52,239,13-04-2023 08:04,April 14,no,3
6972,6973,waste of money. one star.,54,239,13-04-2023 08:04,April 14,yes,1
6973,6974,five stars. great value. average product.,56,239,13-04-2023 08:04,April 14,no,2
6974,6975,terrible product. terrible product.,57,239,13-04-2023 08:04,April 14,no,4
6975,6976,does not work. missing features.,60,239,13-04-2023 08:04,April 14,yes,2
6976,6977,wonderful experience. excellent quality.,63,239,13-04-2023 08:04,April 14,yes,1
6977,6978,neither good nor bad. bad experience.,66,239,13-04-2023 08:04,April 14,no,2
6978,6979,difficult to use. very disappointed. nothing special.,70,239,13-04-2023 08:04,April 14,yes,0
6979,6980,customer service was bad. would not recommend.,71,239,13-04-2023 08:04,April 14,no,5
6980,6981,easy to use. highly recommend. nothing special.,75,239,13-04-2023 08:04,April 14,no,6
6981,6982,would not recommend. awful. nothing special.,76,239,13-04-2023 08:04,April 14,yes,2
6982,6983,works as expected. terrible product.,79,239,13-04-2023 08:04,April 14,yes,1
6983,6984,it's okay. five stars.,91,239,13-04-2023 08:04,April 14,no,3
6984,6985,bad experience. does not work.,92,239,13-04-2023 08:04,April 14,yes,1
6985,6986,it's okay. wonderful experience.,98,239,13-04-2023 08:04,April 14,no,2
6986,6987,broke easily. customer service was bad. met expectations.,99,239,13-04-2023 08:04,April 14,no,4
6987,6988,broke easily. difficult to use.,100,239,13-04-2023 08:04,April 14,yes,2
6988,6989,customer service was bad. poor quality.,5,240,13-04-2023 08:04,April 14,yes,1
6989,6990,missing features. broke easily.,8,240,13-04-2023 08:04,April 14,no,2
